,Word,Occurences_Before,Occurences_After,Percent_Before,Percent_After,Delta
348,пальці,14,14,0.0002798376941374003,0.00030313528494716786,2.3297590809767568e-05
349,якби,14,5,0.0002798376941374003,0.00010826260176684566,-0.00017157509237055463
350,яким,14,12,0.0002798376941374003,0.0002598302442404296,-2.0007449896970698e-05
351,нехай,14,15,0.0002798376941374003,0.00032478780530053697,4.4950111163136674e-05
352,нарешті,14,15,0.0002798376941374003,0.00032478780530053697,4.4950111163136674e-05
353,сама,14,11,0.0002798376941374003,0.00023817772388706046,-4.165997025033983e-05
354,воно,14,24,0.0002798376941374003,0.0005196604884808592,0.0002398227943434589
355,дві,14,20,0.0002798376941374003,0.00043305040706738266,0.00015321271292998237
356,тиша,14,11,0.0002798376941374003,0.00023817772388706046,-4.165997025033983e-05
357,своїх,14,21,0.0002798376941374003,0.00045470292742075177,0.00017486523328335147
358,снігу,14,9,0.0002798376941374003,0.0001948726831803222,-8.49650109570781e-05
359,одна,14,18,0.0002798376941374003,0.0003897453663606444,0.0001099076722232441
360,живі,14,19,0.0002798376941374003,0.0004113978867140135,0.0001315601925766132
361,о,14,19,0.0002798376941374003,0.0004113978867140135,0.0001315601925766132
362,хочеться,14,8,0.0002798376941374003,0.00017322016282695306,-0.00010661753131044723
363,усім,14,8,0.0002798376941374003,0.00017322016282695306,-0.00010661753131044723
364,скільки,14,21,0.0002798376941374003,0.00045470292742075177,0.00017486523328335147
365,мав,14,1,0.0002798376941374003,2.1652520353369133e-05,-0.0002581851737840312
366,сні,14,13,0.0002798376941374003,0.0002814827645937987,1.645070456398408e-06
367,лишається,14,7,0.0002798376941374003,0.00015156764247358393,-0.00012827005166381636
368,тіла,14,18,0.0002798376941374003,0.0003897453663606444,0.0001099076722232441
369,руках,14,8,0.0002798376941374003,0.00017322016282695306,-0.00010661753131044723
370,давно,14,13,0.0002798376941374003,0.0002814827645937987,1.645070456398408e-06
371,трава,14,13,0.0002798376941374003,0.0002814827645937987,1.645070456398408e-06
372,себто,14,1,0.0002798376941374003,2.1652520353369133e-05,-0.0002581851737840312
373,осінь,14,3,0.0002798376941374003,6.49575610601074e-05,-0.0002148801330772929
374,жили,13,8,0.0002598492874133003,0.00017322016282695306,-8.662912458634722e-05
375,інших,13,13,0.0002598492874133003,0.0002814827645937987,2.1633477180498417e-05
376,пише,13,3,0.0002598492874133003,6.49575610601074e-05,-0.00019489172635319289
377,можу,13,16,0.0002598492874133003,0.00034644032565390613,8.659103824060584e-05
378,межі,13,8,0.0002598492874133003,0.00017322016282695306,-8.662912458634722e-05
379,видих,13,1,0.0002598492874133003,2.1652520353369133e-05,-0.00023819676705993115
380,очей,13,5,0.0002598492874133003,0.00010826260176684566,-0.00015158668564645462
381,наше,13,15,0.0002598492874133003,0.00032478780530053697,6.493851788723668e-05
382,с,13,10,0.0002598492874133003,0.00021652520353369133,-4.3324083879608954e-05
383,часи,13,6,0.0002598492874133003,0.0001299151221202148,-0.00012993416529308549
384,буває,13,3,0.0002598492874133003,6.49575610601074e-05,-0.00019489172635319289
385,пояснити,13,2,0.0002598492874133003,4.3305040706738266e-05,-0.00021654424670656202
386,іще,13,13,0.0002598492874133003,0.0002814827645937987,2.1633477180498417e-05
387,моє,13,22,0.0002598492874133003,0.0004763554477741209,0.00021650616036082064
388,якій,13,7,0.0002598492874133003,0.00015156764247358393,-0.00010828164493971635
389,гори,13,4,0.0002598492874133003,8.661008141347653e-05,-0.00017323920599982375
390,тіло,13,28,0.0002598492874133003,0.0006062705698943357,0.00034642128248103544
391,перший,13,9,0.0002598492874133003,0.0001948726831803222,-6.497660423297809e-05
392,дай,13,23,0.0002598492874133003,0.00049800796812749,0.00023815868071418975
393,наша,13,18,0.0002598492874133003,0.0003897453663606444,0.0001298960789473441
394,мовчання,13,9,0.0002598492874133003,0.0001948726831803222,-6.497660423297809e-05
395,раптом,13,18,0.0002598492874133003,0.0003897453663606444,0.0001298960789473441
396,біля,13,30,0.0002598492874133003,0.0006495756106010739,0.00038972632318777365
397,господи,13,20,0.0002598492874133003,0.00043305040706738266,0.00017320111965408238
398,відчуття,13,3,0.0002598492874133003,6.49575610601074e-05,-0.00019489172635319289
399,війни,13,45,0.0002598492874133003,0.0009743634159016109,0.0007145141284883106
400,бачити,13,7,0.0002598492874133003,0.00015156764247358393,-0.00010828164493971635
401,україни,13,7,0.0002598492874133003,0.00015156764247358393,-0.00010828164493971635
402,говорю,13,0,0.0002598492874133003,0.0,0.0
403,твоє,13,9,0.0002598492874133003,0.0001948726831803222,-6.497660423297809e-05
404,майже,13,13,0.0002598492874133003,0.0002814827645937987,2.1633477180498417e-05
405,стоїть,13,17,0.0002598492874133003,0.00036809284600727523,0.00010824355859397495
406,нашого,13,5,0.0002598492874133003,0.00010826260176684566,-0.00015158668564645462
407,робити,13,3,0.0002598492874133003,6.49575610601074e-05,-0.00019489172635319289
408,голоси,13,3,0.0002598492874133003,6.49575610601074e-05,-0.00019489172635319289
409,мають,13,9,0.0002598492874133003,0.0001948726831803222,-6.497660423297809e-05
410,потрібно,13,11,0.0002598492874133003,0.00023817772388706046,-2.167156352623982e-05
411,доведеться,13,4,0.0002598492874133003,8.661008141347653e-05,-0.00017323920599982375
412,хочу,12,16,0.00023986088068920027,0.00034644032565390613,0.00010657944496470585
413,дим,12,14,0.00023986088068920027,0.00030313528494716786,6.327440425796759e-05
414,тіні,12,12,0.00023986088068920027,0.0002598302442404296,1.996936355122932e-05
415,здається,12,29,0.00023986088068920027,0.0006279230902477049,0.0003880622095585046
416,хоче,12,7,0.00023986088068920027,0.00015156764247358393,-8.829323821561634e-05
417,мого,12,12,0.00023986088068920027,0.0002598302442404296,1.996936355122932e-05
418,своєї,12,9,0.00023986088068920027,0.0001948726831803222,-4.498819750887808e-05
419,груди,12,3,0.00023986088068920027,6.49575610601074e-05,-0.00017490331962909288
420,брати,12,3,0.00023986088068920027,6.49575610601074e-05,-0.00017490331962909288
421,ранок,12,10,0.00023986088068920027,0.00021652520353369133,-2.3335677155508945e-05
422,всього,12,12,0.00023986088068920027,0.0002598302442404296,1.996936355122932e-05
423,жінок,12,2,0.00023986088068920027,4.3305040706738266e-05,-0.000196555839982462
424,таким,12,11,0.00023986088068920027,0.00023817772388706046,-1.6831568021398121e-06
425,скажи,12,4,0.00023986088068920027,8.661008141347653e-05,-0.00015325079927572374
426,біль,12,18,0.00023986088068920027,0.0003897453663606444,0.00014988448567144412
427,ніг,12,8,0.00023986088068920027,0.00017322016282695306,-6.664071786224721e-05
428,знаєш,12,10,0.00023986088068920027,0.00021652520353369133,-2.3335677155508945e-05
429,неможливо,12,5,0.00023986088068920027,0.00010826260176684566,-0.0001315982789223546
430,нікого,12,11,0.00023986088068920027,0.00023817772388706046,-1.6831568021398121e-06
431,син,12,13,0.00023986088068920027,0.0002814827645937987,4.162188390459843e-05
432,яку,12,20,0.00023986088068920027,0.00043305040706738266,0.00019318952637818238
433,хотів,12,7,0.00023986088068920027,0.00015156764247358393,-8.829323821561634e-05
434,наш,12,12,0.00023986088068920027,0.0002598302442404296,1.996936355122932e-05
435,також,12,13,0.00023986088068920027,0.0002814827645937987,4.162188390459843e-05
436,теплі,12,7,0.00023986088068920027,0.00015156764247358393,-8.829323821561634e-05
437,щойно,12,2,0.00023986088068920027,4.3305040706738266e-05,-0.000196555839982462
438,дерево,12,7,0.00023986088068920027,0.00015156764247358393,-8.829323821561634e-05
439,стосуються,12,0,0.00023986088068920027,0.0,0.0
440,такі,12,13,0.00023986088068920027,0.0002814827645937987,4.162188390459843e-05
441,будеш,12,2,0.00023986088068920027,4.3305040706738266e-05,-0.000196555839982462
442,мало,12,15,0.00023986088068920027,0.00032478780530053697,8.492692461133669e-05
443,говорять,12,2,0.00023986088068920027,4.3305040706738266e-05,-0.000196555839982462
444,необхідність,12,0,0.00023986088068920027,0.0,0.0
445,принаймні,12,7,0.00023986088068920027,0.00015156764247358393,-8.829323821561634e-05
446,кишені,11,7,0.00021987247396510024,0.00015156764247358393,-6.830483149151631e-05
447,туди,11,5,0.00021987247396510024,0.00010826260176684566,-0.00011160987219825457
448,розумію,11,8,0.00021987247396510024,0.00017322016282695306,-4.6652311138147175e-05
449,йде,11,5,0.00021987247396510024,0.00010826260176684566,-0.00011160987219825457
450,хіба,11,17,0.00021987247396510024,0.00036809284600727523,0.000148220372042175
451,боже,11,24,0.00021987247396510024,0.0005196604884808592,0.000299788014515759
452,двох,11,3,0.00021987247396510024,6.49575610601074e-05,-0.00015491491290499284
453,слід,11,15,0.00021987247396510024,0.00032478780530053697,0.00010491533133543673
454,ноги,11,9,0.00021987247396510024,0.0001948726831803222,-2.499979078477804e-05
455,три,11,14,0.00021987247396510024,0.00030313528494716786,8.326281098206762e-05
456,європо,11,1,0.00021987247396510024,2.1652520353369133e-05,-0.0001982199536117311
457,птахів,11,3,0.00021987247396510024,6.49575610601074e-05,-0.00015491491290499284
458,пам’ять,11,11,0.00021987247396510024,0.00023817772388706046,1.8305249921960224e-05
459,чути,11,14,0.00021987247396510024,0.00030313528494716786,8.326281098206762e-05
460,вогню,11,9,0.00021987247396510024,0.0001948726831803222,-2.499979078477804e-05
461,повні,11,8,0.00021987247396510024,0.00017322016282695306,-4.6652311138147175e-05
462,воду,11,8,0.00021987247396510024,0.00017322016282695306,-4.6652311138147175e-05
463,сто,11,6,0.00021987247396510024,0.0001299151221202148,-8.995735184488544e-05
464,скоро,11,11,0.00021987247396510024,0.00023817772388706046,1.8305249921960224e-05
465,міг,11,12,0.00021987247396510024,0.0002598302442404296,3.995777027532936e-05
466,нашу,11,12,0.00021987247396510024,0.0002598302442404296,3.995777027532936e-05
467,сонця,11,6,0.00021987247396510024,0.0001299151221202148,-8.995735184488544e-05
468,лежить,11,20,0.00021987247396510024,0.00043305040706738266,0.00021317793310228242
469,чоловіки,11,11,0.00021987247396510024,0.00023817772388706046,1.8305249921960224e-05
470,весна,11,37,0.00021987247396510024,0.0008011432530746578,0.0005812707791095576
471,дощ,11,2,0.00021987247396510024,4.3305040706738266e-05,-0.00017656743325836197
472,кров’ю,11,3,0.00021987247396510024,6.49575610601074e-05,-0.00015491491290499284
473,ріки,11,12,0.00021987247396510024,0.0002598302442404296,3.995777027532936e-05
474,дня,11,13,0.00021987247396510024,0.0002814827645937987,6.161029062869846e-05
475,тінь,11,11,0.00021987247396510024,0.00023817772388706046,1.8305249921960224e-05
476,мала,11,4,0.00021987247396510024,8.661008141347653e-05,-0.0001332623925516237
477,книги,11,3,0.00021987247396510024,6.49575610601074e-05,-0.00015491491290499284
478,хочеш,11,11,0.00021987247396510024,0.00023817772388706046,1.8305249921960224e-05
479,відсутність,11,0,0.00021987247396510024,0.0,0.0
480,поза,11,4,0.00021987247396510024,8.661008141347653e-05,-0.0001332623925516237
481,гинуть,11,1,0.00021987247396510024,2.1652520353369133e-05,-0.0001982199536117311
482,щоразу,10,15,0.00019988406724100023,0.00032478780530053697,0.00012490373805953674
483,такими,10,4,0.00019988406724100023,8.661008141347653e-05,-0.0001132739858275237
484,мовою,10,5,0.00019988406724100023,0.00010826260176684566,-9.162146547415456e-05
485,світі,10,15,0.00019988406724100023,0.00032478780530053697,0.00012490373805953674
486,твоєї,10,8,0.00019988406724100023,0.00017322016282695306,-2.6663904414047165e-05
487,горло,10,10,0.00019988406724100023,0.00021652520353369133,1.66411362926911e-05
488,поруч,10,18,0.00019988406724100023,0.0003897453663606444,0.00018986129911964416
489,мить,10,14,0.00019988406724100023,0.00030313528494716786,0.00010325121770616763
490,щастя,10,11,0.00019988406724100023,0.00023817772388706046,3.8293656646060234e-05
491,небі,10,11,0.00019988406724100023,0.00023817772388706046,3.8293656646060234e-05
492,кожного,10,17,0.00019988406724100023,0.00036809284600727523,0.000168208778766275
493,другий,10,0,0.00019988406724100023,0.0,0.0
494,потреба,10,0,0.00019988406724100023,0.0,0.0
495,крім,10,7,0.00019988406724100023,0.00015156764247358393,-4.83164247674163e-05
496,іноді,10,4,0.00019988406724100023,8.661008141347653e-05,-0.0001132739858275237
497,такого,10,7,0.00019988406724100023,0.00015156764247358393,-4.83164247674163e-05
498,зірки,10,4,0.00019988406724100023,8.661008141347653e-05,-0.0001132739858275237
499,твою,10,12,0.00019988406724100023,0.0002598302442404296,5.994617699942937e-05
500,україні,10,8,0.00019988406724100023,0.00017322016282695306,-2.6663904414047165e-05
501,ріка,10,9,0.00019988406724100023,0.0001948726831803222,-5.011384060678032e-06
502,історії,10,11,0.00019988406724100023,0.00023817772388706046,3.8293656646060234e-05
503,туман,10,2,0.00019988406724100023,4.3305040706738266e-05,-0.00015657902653426196
504,ногами,10,4,0.00019988406724100023,8.661008141347653e-05,-0.0001132739858275237
505,чую,10,8,0.00019988406724100023,0.00017322016282695306,-2.6663904414047165e-05
506,голосу,10,19,0.00019988406724100023,0.0004113978867140135,0.00021151381947301327
507,віршів,10,7,0.00019988406724100023,0.00015156764247358393,-4.83164247674163e-05
508,радість,10,9,0.00019988406724100023,0.0001948726831803222,-5.011384060678032e-06
509,морок,10,2,0.00019988406724100023,4.3305040706738266e-05,-0.00015657902653426196
510,люблю,10,9,0.00019988406724100023,0.0001948726831803222,-5.011384060678032e-06
511,довкола,10,8,0.00019988406724100023,0.00017322016282695306,-2.6663904414047165e-05
512,майдані,10,1,0.00019988406724100023,2.1652520353369133e-05,-0.0001782315468876311
513,звідки,10,6,0.00019988406724100023,0.0001299151221202148,-6.996894512078543e-05
514,вата,10,0,0.00019988406724100023,0.0,0.0
515,сотні,10,7,0.00019988406724100023,0.00015156764247358393,-4.83164247674163e-05
516,чуєш,10,12,0.00019988406724100023,0.0002598302442404296,5.994617699942937e-05
517,мову,10,7,0.00019988406724100023,0.00015156764247358393,-4.83164247674163e-05
518,годі,10,2,0.00019988406724100023,4.3305040706738266e-05,-0.00015657902653426196
519,добра,10,5,0.00019988406724100023,0.00010826260176684566,-9.162146547415456e-05
520,матері,10,5,0.00019988406724100023,0.00010826260176684566,-9.162146547415456e-05
